Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_105_63,VDD,Metal1,37.6890,412.6180,1.199962
FILLER_105_56,VDD,Metal1,34.3290,412.6180,1.199962
FILLER_105_49,VDD,Metal1,30.9690,412.6180,1.199962
FILLER_105_42,VDD,Metal1,27.6090,412.6180,1.199963
FILLER_105_35,VDD,Metal1,24.2490,412.6180,1.199963
FILLER_105_28,VDD,Metal1,20.8890,412.6180,1.199963
FILLER_105_21,VDD,Metal1,17.5290,412.6180,1.199963
FILLER_105_14,VDD,Metal1,14.1690,412.6180,1.199963
FILLER_105_7,VDD,Metal1,10.8090,412.6180,1.199963
FILLER_105_0,VDD,Metal1,7.4490,412.6180,1.199963
FILLER_104_1486,VDD,Metal1,719.5200,412.0200,1.199969
FILLER_104_1479,VDD,Metal1,717.3690,411.4210,1.199969
FILLER_104_1472,VDD,Metal1,714.0090,411.4210,1.199969
FILLER_104_1465,VDD,Metal1,710.6490,411.4210,1.199969
FILLER_104_1458,VDD,Metal1,707.2890,411.4210,1.199969
FILLER_104_1451,VDD,Metal1,703.9290,411.4210,1.199969
FILLER_104_1444,VDD,Metal1,700.5690,411.4210,1.199969
FILLER_104_1437,VDD,Metal1,697.2090,411.4210,1.199969
FILLER_104_1430,VDD,Metal1,693.8490,411.4210,1.199969
FILLER_104_1423,VDD,Metal1,690.4890,411.4210,1.199968
FILLER_104_1416,VDD,Metal1,687.1290,411.4210,1.199968
FILLER_104_1409,VDD,Metal1,683.7690,411.4210,1.199968
FILLER_104_1402,VDD,Metal1,680.4090,411.4210,1.199968
FILLER_104_1395,VDD,Metal1,677.0490,411.4210,1.199968
FILLER_104_1388,VDD,Metal1,673.6890,411.4210,1.199967
FILLER_104_1381,VDD,Metal1,670.3290,411.4210,1.199967
FILLER_104_1374,VDD,Metal1,666.9690,411.4210,1.199967
FILLER_104_1367,VDD,Metal1,663.6090,411.4210,1.199967
FILLER_104_1360,VDD,Metal1,660.2490,411.4210,1.199967
FILLER_104_1353,VDD,Metal1,656.8890,411.4210,1.199966
FILLER_104_1346,VDD,Metal1,653.5290,411.4210,1.199966
FILLER_104_1339,VDD,Metal1,650.1690,411.4210,1.199966
FILLER_104_1332,VDD,Metal1,646.8090,411.4210,1.199966
FILLER_104_1325,VDD,Metal1,643.4490,411.4210,1.199966
FILLER_104_1318,VDD,Metal1,640.0890,411.4210,1.199965
FILLER_104_1311,VDD,Metal1,636.7290,411.4210,1.199965
FILLER_104_1304,VDD,Metal1,633.3690,411.4210,1.199965
FILLER_104_1297,VDD,Metal1,630.0090,411.4210,1.199965
FILLER_104_1290,VDD,Metal1,626.6490,411.4210,1.199965
FILLER_104_1283,VDD,Metal1,623.2890,411.4210,1.199964
FILLER_104_1276,VDD,Metal1,619.9290,411.4210,1.199964
FILLER_104_1269,VDD,Metal1,616.5690,411.4210,1.199963
FILLER_104_1262,VDD,Metal1,613.2090,411.4210,1.199963
FILLER_104_1255,VDD,Metal1,609.8490,411.4210,1.199962
FILLER_104_1248,VDD,Metal1,606.4890,411.4210,1.199962
FILLER_104_1241,VDD,Metal1,603.1290,411.4210,1.199962
FILLER_104_1234,VDD,Metal1,599.7690,411.4210,1.199961
FILLER_104_1227,VDD,Metal1,596.4090,411.4210,1.199961
FILLER_104_1220,VDD,Metal1,593.0490,411.4210,1.199960
FILLER_104_1213,VDD,Metal1,589.6890,411.4210,1.199960
FILLER_104_1206,VDD,Metal1,586.3290,411.4210,1.199959
FILLER_104_1199,VDD,Metal1,582.9690,411.4210,1.199959
FILLER_104_1192,VDD,Metal1,579.6090,411.4210,1.199958
FILLER_104_1185,VDD,Metal1,576.2490,411.4210,1.199958
FILLER_104_1178,VDD,Metal1,572.8890,411.4210,1.199958
FILLER_104_1171,VDD,Metal1,569.5290,411.4210,1.199957
FILLER_104_1164,VDD,Metal1,566.1690,411.4210,1.199957
FILLER_104_1157,VDD,Metal1,562.8090,411.4210,1.199956
FILLER_104_1150,VDD,Metal1,559.4490,411.4210,1.199956
FILLER_104_1143,VDD,Metal1,556.0890,411.4210,1.199955
FILLER_104_1136,VDD,Metal1,552.7290,411.4210,1.199955
FILLER_104_1129,VDD,Metal1,549.3690,411.4210,1.199954
FILLER_104_1122,VDD,Metal1,546.0090,411.4210,1.199954
FILLER_104_1115,VDD,Metal1,542.6490,411.4210,1.199953
FILLER_104_1108,VDD,Metal1,539.2890,411.4210,1.199952
FILLER_104_1101,VDD,Metal1,535.9290,411.4210,1.199952
FILLER_104_1094,VDD,Metal1,532.5690,411.4210,1.199951
FILLER_104_1087,VDD,Metal1,529.2090,411.4210,1.199950
FILLER_104_1080,VDD,Metal1,525.8490,411.4210,1.199949
FILLER_104_1073,VDD,Metal1,522.4890,411.4210,1.199949
FILLER_104_1066,VDD,Metal1,519.1290,411.4210,1.199948
FILLER_104_1059,VDD,Metal1,515.7690,411.4210,1.199947
FILLER_104_1052,VDD,Metal1,512.4090,411.4210,1.199946
FILLER_104_1045,VDD,Metal1,509.0490,411.4210,1.199946
FILLER_104_1038,VDD,Metal1,505.6890,411.4210,1.199945
FILLER_104_1031,VDD,Metal1,502.3290,411.4210,1.199944
FILLER_104_1024,VDD,Metal1,498.9690,411.4210,1.199943
FILLER_104_1017,VDD,Metal1,495.6090,411.4210,1.199943
FILLER_104_1010,VDD,Metal1,492.2490,411.4210,1.199942
FILLER_104_1003,VDD,Metal1,488.8890,411.4210,1.199941
FILLER_104_996,VDD,Metal1,485.5290,411.4210,1.199940
FILLER_104_989,VDD,Metal1,482.1690,411.4210,1.199940
FILLER_104_982,VDD,Metal1,478.8090,411.4210,1.199939
FILLER_104_975,VDD,Metal1,475.4490,411.4210,1.199938
FILLER_104_968,VDD,Metal1,472.0890,411.4210,1.199937
FILLER_104_961,VDD,Metal1,468.7290,411.4210,1.199936
FILLER_104_954,VDD,Metal1,465.3690,411.4210,1.199935
FILLER_104_947,VDD,Metal1,462.0090,411.4210,1.199934
FILLER_104_940,VDD,Metal1,458.6490,411.4210,1.199932
FILLER_104_901,VDD,Metal1,438.4800,412.0200,1.199921
FILLER_104_897,VDD,Metal1,437.2910,411.4230,1.199921
FILLER_104_885,VDD,Metal1,431.0400,412.0200,1.199880
FILLER_104_878,VDD,Metal1,428.8890,411.4210,1.199874
FILLER_104_871,VDD,Metal1,425.5290,411.4210,1.199874
FILLER_104_864,VDD,Metal1,422.1690,411.4210,1.199873
FILLER_104_857,VDD,Metal1,418.8090,411.4210,1.199873
FILLER_104_850,VDD,Metal1,415.4490,411.4210,1.199873
FILLER_104_845,VDD,Metal1,411.6000,412.0200,1.199873
FILLER_104_841,VDD,Metal1,410.4110,411.4230,1.199873
FILLER_104_834,VDD,Metal1,407.7690,411.4210,1.199873
FILLER_104_827,VDD,Metal1,404.4090,411.4210,1.199872
FILLER_104_820,VDD,Metal1,401.0490,411.4210,1.199872
FILLER_104_813,VDD,Metal1,397.6890,411.4210,1.199872
FILLER_104_808,VDD,Metal1,393.8400,412.0200,1.199872
FILLER_104_804,VDD,Metal1,392.6510,411.4230,1.199872
FILLER_104_797,VDD,Metal1,390.0090,411.4210,1.199836
FILLER_104_790,VDD,Metal1,386.6490,411.4210,1.199832
FILLER_104_783,VDD,Metal1,383.2890,411.4210,1.199828
FILLER_104_766,VDD,Metal1,375.1290,411.4210,1.199826
FILLER_104_759,VDD,Metal1,371.7690,411.4210,1.199822
FILLER_104_752,VDD,Metal1,368.4090,411.4210,1.199822
FILLER_104_745,VDD,Metal1,365.0490,411.4210,1.199822
FILLER_104_738,VDD,Metal1,361.6890,411.4210,1.199822
FILLER_104_709,VDD,Metal1,346.3200,412.0200,1.199822
FILLER_104_702,VDD,Metal1,344.4090,411.4210,1.199823
FILLER_104_695,VDD,Metal1,341.0490,411.4210,1.199823
FILLER_104_688,VDD,Metal1,337.6890,411.4210,1.199823
FILLER_104_681,VDD,Metal1,334.3290,411.4210,1.199826
FILLER_104_674,VDD,Metal1,330.9690,411.4210,1.199830
FILLER_104_667,VDD,Metal1,327.6090,411.4210,1.199830
FILLER_104_660,VDD,Metal1,324.2490,411.4210,1.199830
FILLER_104_649,VDD,Metal1,317.7600,412.0200,1.199830
FILLER_104_642,VDD,Metal1,315.6090,411.4210,1.199830
FILLER_104_623,VDD,Metal1,305.7710,411.4230,1.199828
FILLER_104_616,VDD,Metal1,303.1290,411.4210,1.199828
FILLER_104_609,VDD,Metal1,299.7690,411.4210,1.199828
FILLER_104_598,VDD,Metal1,294.4890,411.4210,1.199815
FILLER_104_591,VDD,Metal1,291.1290,411.4210,1.199815
FILLER_104_584,VDD,Metal1,287.7690,411.4210,1.199815
FILLER_104_577,VDD,Metal1,284.4090,411.4210,1.199814
FILLER_104_570,VDD,Metal1,281.0490,411.4210,1.199802
FILLER_104_563,VDD,Metal1,277.6890,411.4210,1.199800
FILLER_104_535,VDD,Metal1,262.8000,412.0200,1.199802
FILLER_104_533,VDD,Metal1,262.0800,412.0200,1.199802
FILLER_104_526,VDD,Metal1,259.9290,411.4210,1.199803
FILLER_104_519,VDD,Metal1,256.5690,411.4210,1.199804
FILLER_104_512,VDD,Metal1,253.2090,411.4210,1.199804
FILLER_104_505,VDD,Metal1,249.8490,411.4210,1.199804
FILLER_104_494,VDD,Metal1,243.1200,412.0200,1.199804
FILLER_104_492,VDD,Metal1,242.4000,412.0200,1.199803
FILLER_104_485,VDD,Metal1,240.2490,411.4210,1.199802
FILLER_104_480,VDD,Metal1,236.4000,412.0200,1.199802
FILLER_104_473,VDD,Metal1,234.4890,411.4210,1.199776
FILLER_104_466,VDD,Metal1,231.1290,411.4210,1.199777
FILLER_104_456,VDD,Metal1,224.8800,412.0200,1.199777
FILLER_104_454,VDD,Metal1,224.1600,412.0200,1.199777
FILLER_104_447,VDD,Metal1,222.0090,411.4210,1.199777
FILLER_104_427,VDD,Metal1,212.4090,411.4210,1.199792
FILLER_104_420,VDD,Metal1,209.0490,411.4210,1.199792
FILLER_104_413,VDD,Metal1,205.6890,411.4210,1.199793
FILLER_104_406,VDD,Metal1,202.3290,411.4210,1.199794
FILLER_104_399,VDD,Metal1,198.9690,411.4210,1.199795
FILLER_104_392,VDD,Metal1,195.6090,411.4210,1.199796
FILLER_104_385,VDD,Metal1,192.2490,411.4210,1.199797
FILLER_104_378,VDD,Metal1,188.8890,411.4210,1.199797
FILLER_104_371,VDD,Metal1,185.5290,411.4210,1.199931
FILLER_104_364,VDD,Metal1,182.1690,411.4210,1.199943
FILLER_104_357,VDD,Metal1,178.8090,411.4210,1.199944
FILLER_104_350,VDD,Metal1,175.4490,411.4210,1.199945
FILLER_104_343,VDD,Metal1,172.0890,411.4210,1.199946
FILLER_104_336,VDD,Metal1,168.7290,411.4210,1.199947
FILLER_104_329,VDD,Metal1,165.3690,411.4210,1.199947
FILLER_104_322,VDD,Metal1,162.0090,411.4210,1.199948
FILLER_104_315,VDD,Metal1,158.6490,411.4210,1.199948
FILLER_104_308,VDD,Metal1,155.2890,411.4210,1.199949
FILLER_104_301,VDD,Metal1,151.9290,411.4210,1.199949
FILLER_104_294,VDD,Metal1,148.5690,411.4210,1.199950
FILLER_104_287,VDD,Metal1,145.2090,411.4210,1.199950
FILLER_104_280,VDD,Metal1,141.8490,411.4210,1.199951
FILLER_104_273,VDD,Metal1,138.4890,411.4210,1.199951
FILLER_104_266,VDD,Metal1,135.1290,411.4210,1.199952
FILLER_104_259,VDD,Metal1,131.7690,411.4210,1.199952
FILLER_104_252,VDD,Metal1,128.4090,411.4210,1.199953
FILLER_104_245,VDD,Metal1,125.0490,411.4210,1.199953
FILLER_104_238,VDD,Metal1,121.6890,411.4210,1.199954
FILLER_104_231,VDD,Metal1,118.3290,411.4210,1.199954
FILLER_104_224,VDD,Metal1,114.9690,411.4210,1.199955
FILLER_104_217,VDD,Metal1,111.6090,411.4210,1.199955
FILLER_104_210,VDD,Metal1,108.2490,411.4210,1.199956
FILLER_104_203,VDD,Metal1,104.8890,411.4210,1.199956
FILLER_104_196,VDD,Metal1,101.5290,411.4210,1.199957
FILLER_104_189,VDD,Metal1,98.1690,411.4210,1.199957
FILLER_104_182,VDD,Metal1,94.8090,411.4210,1.199958
FILLER_104_175,VDD,Metal1,91.4490,411.4210,1.199958
FILLER_104_168,VDD,Metal1,88.0890,411.4210,1.199958
FILLER_104_161,VDD,Metal1,84.7290,411.4210,1.199959
FILLER_104_154,VDD,Metal1,81.3690,411.4210,1.199959
FILLER_104_147,VDD,Metal1,78.0090,411.4210,1.199959
FILLER_104_140,VDD,Metal1,74.6490,411.4210,1.199959
FILLER_104_133,VDD,Metal1,71.2890,411.4210,1.199959
FILLER_104_126,VDD,Metal1,67.9290,411.4210,1.199960
FILLER_104_119,VDD,Metal1,64.5690,411.4210,1.199960
FILLER_104_112,VDD,Metal1,61.2090,411.4210,1.199960
FILLER_104_105,VDD,Metal1,57.8490,411.4210,1.199960
FILLER_104_98,VDD,Metal1,54.4890,411.4210,1.199961
FILLER_104_91,VDD,Metal1,51.1290,411.4210,1.199961
FILLER_104_84,VDD,Metal1,47.7690,411.4210,1.199961
FILLER_104_77,VDD,Metal1,44.4090,411.4210,1.199961
FILLER_104_70,VDD,Metal1,41.0490,411.4210,1.199962
FILLER_104_63,VDD,Metal1,37.6890,411.4210,1.199962
FILLER_104_56,VDD,Metal1,34.3290,411.4210,1.199962
FILLER_104_49,VDD,Metal1,30.9690,411.4210,1.199962
FILLER_104_42,VDD,Metal1,27.6090,411.4210,1.199963
FILLER_104_35,VDD,Metal1,24.2490,411.4210,1.199963
FILLER_104_28,VDD,Metal1,20.8890,411.4210,1.199963
FILLER_104_21,VDD,Metal1,17.5290,411.4210,1.199963
FILLER_104_14,VDD,Metal1,14.1690,411.4210,1.199963
FILLER_104_7,VDD,Metal1,10.8090,411.4210,1.199963
FILLER_104_0,VDD,Metal1,7.4490,411.4210,1.199963
FILLER_103_1484,VDD,Metal1,719.0510,405.0560,1.199954
FILLER_103_1477,VDD,Metal1,716.4090,405.0580,1.199954
FILLER_103_1470,VDD,Metal1,713.0490,405.0580,1.199954
FILLER_103_1463,VDD,Metal1,709.6890,405.0580,1.199954
FILLER_103_1456,VDD,Metal1,706.3290,405.0580,1.199954
FILLER_103_1449,VDD,Metal1,702.9690,405.0580,1.199954
FILLER_103_1442,VDD,Metal1,699.6090,405.0580,1.199954
FILLER_103_1435,VDD,Metal1,696.2490,405.0580,1.199954
FILLER_103_1428,VDD,Metal1,692.8890,405.0580,1.199953
FILLER_103_1421,VDD,Metal1,689.5290,405.0580,1.199953
FILLER_103_1414,VDD,Metal1,686.1690,405.0580,1.199953
FILLER_103_1407,VDD,Metal1,682.8090,405.0580,1.199953
FILLER_103_1400,VDD,Metal1,679.4490,405.0580,1.199953
FILLER_103_1393,VDD,Metal1,676.0890,405.0580,1.199953
FILLER_103_1386,VDD,Metal1,672.7290,405.0580,1.199952
FILLER_103_1379,VDD,Metal1,669.3690,405.0580,1.199952
FILLER_103_1372,VDD,Metal1,666.0090,405.0580,1.199952
FILLER_103_1365,VDD,Metal1,662.6490,405.0580,1.199952
FILLER_103_1358,VDD,Metal1,659.2890,405.0580,1.199952
FILLER_103_1351,VDD,Metal1,655.9290,405.0580,1.199951
FILLER_103_1344,VDD,Metal1,652.5690,405.0580,1.199951
FILLER_103_1337,VDD,Metal1,649.2090,405.0580,1.199951
FILLER_103_1330,VDD,Metal1,645.8490,405.0580,1.199951
FILLER_103_1323,VDD,Metal1,642.4890,405.0580,1.199951
FILLER_103_1316,VDD,Metal1,639.1290,405.0580,1.199951
FILLER_103_1309,VDD,Metal1,635.7690,405.0580,1.199950
FILLER_103_1302,VDD,Metal1,632.4090,405.0580,1.199950
FILLER_103_1295,VDD,Metal1,629.0490,405.0580,1.199950
FILLER_103_1288,VDD,Metal1,625.6890,405.0580,1.199950
FILLER_103_1281,VDD,Metal1,622.3290,405.0580,1.199950
FILLER_103_1274,VDD,Metal1,618.9690,405.0580,1.199949
FILLER_103_1267,VDD,Metal1,615.6090,405.0580,1.199949
FILLER_103_1260,VDD,Metal1,612.2490,405.0580,1.199948
FILLER_103_1253,VDD,Metal1,608.8890,405.0580,1.199948
FILLER_103_1246,VDD,Metal1,605.5290,405.0580,1.199948
FILLER_103_1239,VDD,Metal1,602.1690,405.0580,1.199947
FILLER_103_1232,VDD,Metal1,598.8090,405.0580,1.199947
FILLER_103_1225,VDD,Metal1,595.4490,405.0580,1.199947
FILLER_103_1218,VDD,Metal1,592.0890,405.0580,1.199946
FILLER_103_1211,VDD,Metal1,588.7290,405.0580,1.199946
FILLER_103_1204,VDD,Metal1,585.3690,405.0580,1.199945
FILLER_103_1197,VDD,Metal1,582.0090,405.0580,1.199945
FILLER_103_1190,VDD,Metal1,578.6490,405.0580,1.199945
FILLER_103_1183,VDD,Metal1,575.2890,405.0580,1.199944
FILLER_103_1176,VDD,Metal1,571.9290,405.0580,1.199944
FILLER_103_1169,VDD,Metal1,568.5690,405.0580,1.199944
FILLER_103_1162,VDD,Metal1,565.2090,405.0580,1.199943
FILLER_103_1155,VDD,Metal1,561.8490,405.0580,1.199943
FILLER_103_1148,VDD,Metal1,558.4890,405.0580,1.199942
FILLER_103_1141,VDD,Metal1,555.1290,405.0580,1.199942
FILLER_103_1134,VDD,Metal1,551.7690,405.0580,1.199942
FILLER_103_1127,VDD,Metal1,548.4090,405.0580,1.199941
FILLER_103_1120,VDD,Metal1,545.0490,405.0580,1.199941
FILLER_103_1113,VDD,Metal1,541.6890,405.0580,1.199940
FILLER_103_1106,VDD,Metal1,538.3290,405.0580,1.199939
FILLER_103_1099,VDD,Metal1,534.9690,405.0580,1.199939
FILLER_103_1092,VDD,Metal1,531.6090,405.0580,1.199938
FILLER_103_1085,VDD,Metal1,528.2490,405.0580,1.199938
FILLER_103_1078,VDD,Metal1,524.8890,405.0580,1.199937
FILLER_103_1071,VDD,Metal1,521.5290,405.0580,1.199936
FILLER_103_1064,VDD,Metal1,518.1690,405.0580,1.199936
FILLER_103_1057,VDD,Metal1,514.8090,405.0580,1.199935
FILLER_103_1050,VDD,Metal1,511.4490,405.0580,1.199934
FILLER_103_1043,VDD,Metal1,508.0890,405.0580,1.199934
FILLER_103_1036,VDD,Metal1,504.7290,405.0580,1.199933
FILLER_103_1029,VDD,Metal1,501.3690,405.0580,1.199933
FILLER_103_1022,VDD,Metal1,498.0090,405.0580,1.199932
FILLER_103_1015,VDD,Metal1,494.6490,405.0580,1.199931
FILLER_103_1008,VDD,Metal1,491.2890,405.0580,1.199931
FILLER_103_1001,VDD,Metal1,487.9290,405.0580,1.199930
FILLER_103_994,VDD,Metal1,484.5690,405.0580,1.199930
FILLER_103_987,VDD,Metal1,481.2090,405.0580,1.199929
FILLER_103_980,VDD,Metal1,477.8490,405.0580,1.199928
FILLER_103_973,VDD,Metal1,474.4890,405.0580,1.199928
FILLER_103_966,VDD,Metal1,471.1290,405.0580,1.199927
FILLER_103_959,VDD,Metal1,467.7690,405.0580,1.199926
FILLER_103_952,VDD,Metal1,464.4090,405.0580,1.199925
FILLER_103_945,VDD,Metal1,461.0490,405.0580,1.199924
FILLER_103_915,VDD,Metal1,445.4400,404.4600,1.199923
FILLER_103_892,VDD,Metal1,434.1600,404.4600,1.199919
FILLER_103_886,VDD,Metal1,431.2800,404.4600,1.199919
FILLER_103_880,VDD,Metal1,428.6400,404.4600,1.199919
FILLER_103_876,VDD,Metal1,427.2110,405.0560,1.199919
FILLER_103_869,VDD,Metal1,424.5690,405.0580,1.199919
FILLER_103_840,VDD,Metal1,409.2000,404.4600,1.199925
FILLER_103_833,VDD,Metal1,407.2890,405.0580,1.199925
FILLER_103_826,VDD,Metal1,403.9290,405.0580,1.199926
FILLER_103_819,VDD,Metal1,400.5690,405.0580,1.199926
FILLER_103_812,VDD,Metal1,397.2090,405.0580,1.199928
FILLER_103_805,VDD,Metal1,393.8490,405.0580,1.199929
FILLER_103_798,VDD,Metal1,390.4890,405.0580,1.199930
FILLER_103_791,VDD,Metal1,387.1290,405.0580,1.199931
FILLER_103_784,VDD,Metal1,383.7690,405.0580,1.199933
FILLER_103_777,VDD,Metal1,380.4090,405.0580,1.199933
FILLER_103_770,VDD,Metal1,377.0490,405.0580,1.199934
FILLER_103_763,VDD,Metal1,373.6890,405.0580,1.199934
FILLER_103_756,VDD,Metal1,370.3290,405.0580,1.199934
FILLER_103_749,VDD,Metal1,366.9690,405.0580,1.199934
FILLER_103_742,VDD,Metal1,363.6090,405.0580,1.199935
FILLER_103_735,VDD,Metal1,360.2490,405.0580,1.199935
FILLER_103_728,VDD,Metal1,356.8890,405.0580,1.199935
FILLER_103_703,VDD,Metal1,344.8890,405.0580,1.199937
FILLER_103_699,VDD,Metal1,341.5200,404.4600,1.199938
FILLER_103_697,VDD,Metal1,340.8000,404.4600,1.199938
FILLER_103_690,VDD,Metal1,338.6490,405.0580,1.199938
FILLER_103_683,VDD,Metal1,335.2890,405.0580,1.199940
FILLER_103_676,VDD,Metal1,331.9290,405.0580,1.199946
FILLER_103_671,VDD,Metal1,328.0800,404.4600,1.199946
FILLER_103_667,VDD,Metal1,326.8910,405.0560,1.199947
FILLER_103_660,VDD,Metal1,324.2490,405.0580,1.199947
FILLER_103_653,VDD,Metal1,320.8890,405.0580,1.199947
FILLER_103_646,VDD,Metal1,317.5290,405.0580,1.199947
FILLER_103_631,VDD,Metal1,310.3290,405.0580,1.199946
FILLER_103_624,VDD,Metal1,306.9690,405.0580,1.199946
FILLER_103_617,VDD,Metal1,303.6090,405.0580,1.199945
FILLER_103_610,VDD,Metal1,300.2490,405.0580,1.199945
FILLER_103_603,VDD,Metal1,296.8890,405.0580,1.199945
FILLER_103_596,VDD,Metal1,293.5290,405.0580,1.199945
FILLER_103_589,VDD,Metal1,290.1690,405.0580,1.199945
FILLER_103_582,VDD,Metal1,286.8090,405.0580,1.199945
FILLER_103_575,VDD,Metal1,283.4490,405.0580,1.199945
FILLER_103_568,VDD,Metal1,280.0890,405.0580,1.199945
FILLER_103_561,VDD,Metal1,276.7290,405.0580,1.199945
FILLER_103_545,VDD,Metal1,269.0490,405.0580,1.199944
FILLER_103_530,VDD,Metal1,260.6400,404.4600,1.199932
FILLER_103_523,VDD,Metal1,258.4890,405.0580,1.199931
FILLER_103_516,VDD,Metal1,255.1290,405.0580,1.199931
FILLER_103_496,VDD,Metal1,245.5290,405.0580,1.199930
FILLER_103_489,VDD,Metal1,242.1690,405.0580,1.199930
FILLER_103_472,VDD,Metal1,232.8000,404.4600,1.199930
FILLER_103_468,VDD,Metal1,231.3710,405.0560,1.199930
FILLER_103_459,VDD,Metal1,226.3200,404.4600,1.199930
FILLER_103_440,VDD,Metal1,217.2000,404.4600,1.199930
FILLER_103_438,VDD,Metal1,216.4800,404.4600,1.199930
FILLER_103_431,VDD,Metal1,214.3290,405.0580,1.199930
FILLER_103_424,VDD,Metal1,210.9690,405.0580,1.199930
FILLER_103_417,VDD,Metal1,207.6090,405.0580,1.199930
FILLER_103_410,VDD,Metal1,204.2490,405.0580,1.199930
FILLER_103_403,VDD,Metal1,200.8890,405.0580,1.199930
FILLER_103_398,VDD,Metal1,197.0400,404.4600,1.199930
FILLER_103_396,VDD,Metal1,196.3200,404.4600,1.199930
FILLER_103_359,VDD,Metal1,178.3200,404.4600,1.199931
FILLER_103_357,VDD,Metal1,177.6000,404.4600,1.199931
FILLER_103_350,VDD,Metal1,175.4490,405.0580,1.199932
FILLER_103_343,VDD,Metal1,172.0890,405.0580,1.199933
FILLER_103_336,VDD,Metal1,168.7290,405.0580,1.199934
FILLER_103_329,VDD,Metal1,165.3690,405.0580,1.199935
FILLER_103_322,VDD,Metal1,162.0090,405.0580,1.199935
FILLER_103_315,VDD,Metal1,158.6490,405.0580,1.199936
FILLER_103_308,VDD,Metal1,155.2890,405.0580,1.199936
FILLER_103_301,VDD,Metal1,151.9290,405.0580,1.199937
FILLER_103_294,VDD,Metal1,148.5690,405.0580,1.199938
FILLER_103_287,VDD,Metal1,145.2090,405.0580,1.199938
FILLER_103_280,VDD,Metal1,141.8490,405.0580,1.199939
FILLER_103_273,VDD,Metal1,138.4890,405.0580,1.199940
FILLER_103_266,VDD,Metal1,135.1290,405.0580,1.199940
FILLER_103_259,VDD,Metal1,131.7690,405.0580,1.199941
FILLER_103_252,VDD,Metal1,128.4090,405.0580,1.199941
FILLER_103_245,VDD,Metal1,125.0490,405.0580,1.199942
FILLER_103_238,VDD,Metal1,121.6890,405.0580,1.199943
FILLER_103_231,VDD,Metal1,118.3290,405.0580,1.199943
FILLER_103_224,VDD,Metal1,114.9690,405.0580,1.199944
FILLER_103_217,VDD,Metal1,111.6090,405.0580,1.199945
FILLER_103_210,VDD,Metal1,108.2490,405.0580,1.199945
FILLER_103_203,VDD,Metal1,104.8890,405.0580,1.199946
FILLER_103_196,VDD,Metal1,101.5290,405.0580,1.199946
FILLER_103_189,VDD,Metal1,98.1690,405.0580,1.199947
FILLER_103_182,VDD,Metal1,94.8090,405.0580,1.199948
FILLER_103_175,VDD,Metal1,91.4490,405.0580,1.199948
FILLER_103_168,VDD,Metal1,88.0890,405.0580,1.199948
FILLER_103_161,VDD,Metal1,84.7290,405.0580,1.199949
FILLER_103_154,VDD,Metal1,81.3690,405.0580,1.199949
FILLER_103_147,VDD,Metal1,78.0090,405.0580,1.199949
FILLER_103_140,VDD,Metal1,74.6490,405.0580,1.199949
FILLER_103_133,VDD,Metal1,71.2890,405.0580,1.199950
FILLER_103_126,VDD,Metal1,67.9290,405.0580,1.199950
FILLER_103_119,VDD,Metal1,64.5690,405.0580,1.199950
FILLER_103_112,VDD,Metal1,61.2090,405.0580,1.199951
FILLER_103_105,VDD,Metal1,57.8490,405.0580,1.199951
FILLER_103_98,VDD,Metal1,54.4890,405.0580,1.199951
FILLER_103_91,VDD,Metal1,51.1290,405.0580,1.199952
FILLER_103_84,VDD,Metal1,47.7690,405.0580,1.199952
FILLER_103_77,VDD,Metal1,44.4090,405.0580,1.199952
FILLER_103_70,VDD,Metal1,41.0490,405.0580,1.199952
FILLER_103_63,VDD,Metal1,37.6890,405.0580,1.199953
FILLER_103_56,VDD,Metal1,34.3290,405.0580,1.199953
FILLER_103_49,VDD,Metal1,30.9690,405.0580,1.199953
FILLER_103_42,VDD,Metal1,27.6090,405.0580,1.199954
FILLER_103_35,VDD,Metal1,24.2490,405.0580,1.199954
FILLER_103_28,VDD,Metal1,20.8890,405.0580,1.199954
FILLER_103_21,VDD,Metal1,17.5290,405.0580,1.199954
FILLER_103_14,VDD,Metal1,14.1690,405.0580,1.199954
FILLER_103_7,VDD,Metal1,10.8090,405.0580,1.199954
FILLER_103_0,VDD,Metal1,7.4490,405.0580,1.199954
FILLER_102_1487,VDD,Metal1,719.7600,404.4600,1.199954
FILLER_102_1485,VDD,Metal1,719.0400,404.4600,1.199954
FILLER_102_1478,VDD,Metal1,716.8890,403.8610,1.199954
FILLER_102_1471,VDD,Metal1,713.5290,403.8610,1.199954
FILLER_102_1464,VDD,Metal1,710.1690,403.8610,1.199954
FILLER_102_1457,VDD,Metal1,706.8090,403.8610,1.199954
FILLER_102_1450,VDD,Metal1,703.4490,403.8610,1.199954
FILLER_102_1443,VDD,Metal1,700.0890,403.8610,1.199954
FILLER_102_1436,VDD,Metal1,696.7290,403.8610,1.199954
FILLER_102_1429,VDD,Metal1,693.3690,403.8610,1.199954
FILLER_102_1422,VDD,Metal1,690.0090,403.8610,1.199953
FILLER_102_1415,VDD,Metal1,686.6490,403.8610,1.199953
FILLER_102_1408,VDD,Metal1,683.2890,403.8610,1.199953
FILLER_102_1401,VDD,Metal1,679.9290,403.8610,1.199953
FILLER_102_1394,VDD,Metal1,676.5690,403.8610,1.199953
